LSOA11CD,population
E01025234,1584
E01025235,1913
E01025236,1575
E01025237,1667
E01025238,1569
E01025239,1507
E01025240,1748
E01025241,1715
E01025242,1817
E01025243,2333
E01025244,1812
E01025245,2762
E01025246,1903
E01025247,1821
E01025248,1453
E01025249,1118
E01025250,1744
E01025251,1556
E01025252,1417
E01025253,1864
E01025254,1216
E01025255,1464
E01025256,1527
E01025257,1686
E01025258,1543
E01025259,2988
E01025260,1894
E01025261,1469
E01025262,1474
E01025263,1493
E01025264,1733
E01025265,1406
E01025266,1151
E01025267,1423
E01025268,1890
E01025269,1824
E01025270,1655
E01025271,1561
E01025272,4295
E01025273,1283
E01025274,2336
E01025275,1934
E01025276,1889
E01025277,3820
E01025278,3306
E01025279,3422
E01025281,2547
E01025282,2141
E01025283,1795
E01025284,1856
E01025285,1492
E01025286,1826
E01025287,1988
E01025288,1876
E01025289,1505
E01025290,1946
E01025291,1377
E01025292,2335
E01025293,2457
E01025294,2029
E01025295,3022
E01025296,2109
E01025297,2722
E01025298,2023
E01025299,1546
E01025300,1244
E01025301,1135
E01025302,1220
E01025303,1342
E01025304,1920
E01025305,1871
E01025306,2338
E01025308,1875
E01025309,1272
E01025310,1755
E01025311,1283
E01025312,1781
E01025313,2019
E01025314,2799
E01033223,1735
E01033224,1236
E01033226,1087
E01034346,1217
E01034347,4088
E01025315,1784
E01025316,1917
E01025317,1070
E01025318,1170
E01025319,2045
E01025320,1336
E01025321,1332
E01025322,1536
E01025323,1127
E01025324,1527
E01025325,1484
E01025326,2014
E01025327,1323
E01025328,1680
E01025329,2567
E01025330,1604
E01025331,1579
E01025333,1421
E01025334,2474
E01025335,1290
E01025336,1110
E01025337,1481
E01025338,1666
E01025339,2517
E01025340,1468
E01025341,1227
E01025342,1561
E01025343,1603
E01025344,1599
E01025345,1605
E01025346,1478
E01025347,1969
E01025348,1607
E01025349,1418
E01025350,2180
E01025351,2711
E01025352,1519
E01025354,2632
E01034764,2163
E01025355,2519
E01025356,1546
E01025357,1354
E01025358,2310
E01025359,1765
E01025360,2094
E01025361,1992
E01025362,2119
E01025363,1349
E01025364,1428
E01025365,1450
E01025366,1637
E01025367,1839
E01025368,1812
E01025369,1419
E01025370,1284
E01025371,1794
E01025373,1716
E01025374,1406
E01025375,1583
E01025376,2642
E01025377,1555
E01025378,1637
E01025379,1484
E01025380,1497
E01025381,1593
E01025382,1806
E01025383,2998
E01025384,1225
E01025385,1229
E01025387,1990
E01025388,1457
E01025389,1470
E01025390,1046
E01025391,1524
E01025392,1265
E01025393,1395
E01025394,1624
E01025395,1629
E01025396,1337
E01025397,2015
E01025398,1363
E01033281,2848
E01025399,1455
E01025400,2628
E01025401,1853
E01025402,1972
E01025403,2251
E01025404,1229
E01025405,1309
E01025406,1080
E01025407,1991
E01025408,1408
E01025409,1278
E01025410,1375
E01025411,2296
E01025412,1373
E01025413,1743
E01025414,1580
E01025415,1946
E01025416,1599
E01025417,1552
E01025418,1423
E01025419,1601
E01025421,2479
E01025422,1466
E01025423,1282
E01025424,1283
E01025425,1267
E01025426,1257
E01025427,1429
E01025428,1555
E01025429,1399
E01025431,2118
E01025433,1523
E01025434,1806
E01025435,1516
E01025436,2384
E01025437,2011
E01025438,1320
E01025439,1468
E01025440,1337
E01025441,1465
E01025442,1025
E01025443,1276
E01025444,1213
E01025445,2193
E01025446,1420
E01025447,1141
E01025448,1614
E01025451,1914
E01025452,1973
E01025453,1822
E01025454,1324
E01025455,1595
E01025456,1173
E01025457,1380
E01025458,1669
E01025459,1832
E01025460,1939
E01025461,1984
E01025462,2365
E01025463,1368
E01025464,1189
E01025465,998
E01025466,1532
E01025467,1947
E01034348,1943
E01034349,2028
E01034350,2897
E01034351,3173
E01034352,1458
E01034353,1421
E01025468,2000
E01025469,1770
E01025470,1963
E01025471,1605
E01025472,1483
E01025473,1392
E01025474,1428
E01025475,1431
E01025476,1476
E01025477,1153
E01025478,1294
E01025479,2316
E01025480,1367
E01025481,1787
E01025482,1566
E01025483,2436
E01025484,2245
E01025485,1672
E01025486,1736
E01025487,2169
E01025488,2686
E01025489,1370
E01025490,2671
E01025491,2667
E01025492,1369
E01025493,1748
E01025494,1791
E01025495,2256
E01025496,1309
E01025497,1460
E01025498,1610
E01025499,1398
E01025500,1900
E01025501,1073
E01025502,1569
E01025503,1541
E01025504,1148
E01025505,1369
E01025506,2086
E01025507,2263
E01025508,1604
E01025509,1255
E01025510,1268
E01025511,1121
E01025512,1189
E01025513,2179
E01025514,2528
E01025515,1589
E01025516,1457
E01025517,2545
E01025518,1725
E01025519,1189
E01025520,1254
E01025521,1561
E01025522,1035
E01025523,1689
E01025524,1654
E01025525,1614
E01025526,1623
E01025527,1507
E01025528,2031
E01025529,1917
E01025530,1812
E01025531,1166
E01025532,1727
E01025533,1484
E01025534,1866
E01025535,1621
E01025536,1451
E01025537,1607
E01025538,1520
E01025539,1376
E01025540,1258
E01025541,2759
E01025542,1795
E01025543,1853
E01025544,1441
E01025545,3023
E01025546,1631
E01025547,2968
E01025548,1720
E01025549,2713
E01025550,1547
E01025551,1208
E01025552,1250
E01025553,3237
E01025554,1483
E01025555,1281
E01025556,1537
E01025557,1519
E01025558,1608
E01025559,2242
E01025560,1243
E01025561,1693
E01025562,2852
E01025563,1203
E01025564,1984
E01025565,1929
E01025566,2071
E01025567,1764
E01025568,1932
E01025569,2021
E01025570,1250
E01025571,1417
E01025572,1267
E01025573,1315
E01025574,1487
E01025575,1902
E01025576,2446
E01025577,1462
E01025578,1668
E01025579,1350
E01025580,1272
E01025581,1474
E01025582,1252
E01025583,1331
E01025584,1591
E01025585,2787
E01025586,1509
E01025587,1761
E01025588,1383
E01025589,1239
E01025590,1672
E01025591,1562
E01025592,1347
E01025593,1627
E01025594,1514
E01025595,1523
E01025596,2429
E01025597,1082
E01025598,1648
E01025599,1096
E01025600,1518
E01025601,1451
E01025602,2090
E01025603,1413
E01025604,1485
E01025605,1381
E01025606,1391
E01025607,1570
E01025608,1681
E01025609,2593
E01025610,1640
E01025611,1678
E01025612,2115
E01025613,1528
E01025614,1594
E01025615,2557
E01025616,2014
E01025617,2074
E01025618,1642
E01025619,2186
E01025620,1192
E01025621,1338
E01025622,1692
E01025623,1770
E01025624,2584
E01025625,1208
E01025626,3838
E01025627,2550
E01025629,1589
E01025630,1888
E01025631,1591
E01025632,1382
E01025633,1955
E01025634,2059
E01025635,1228
E01025636,1407
E01025637,1411
E01025638,1610
E01025639,1327
E01025640,1638
E01025641,1980
E01025642,1891
E01025643,1685
E01025644,1768
E01025645,1142
E01025646,1623
E01025647,1604
E01025648,2217
E01025649,1821
E01025650,1349
E01025651,1498
E01025652,1403
E01025653,1633
E01025654,1368
E01025655,1758
E01025656,1452
E01025657,1976
E01025658,3500
E01025659,2002
E01025660,1638
E01025661,2448
E01025662,2121
E01025663,1618
E01025664,1310
E01025665,1855
E01025666,1637
E01025667,1300
E01025668,2444
E01025669,2329
E01032603,1510
E01025670,1302
E01025671,2452
E01025672,2282
E01025673,1801
E01025674,2196
E01025675,1462
E01025676,2419
E01025677,1443
E01025678,1709
E01025680,1692
E01025681,1715
E01025682,1473
E01025683,1726
E01025684,1917
E01025685,1307
E01025686,1533
E01025687,1557
E01025688,1787
E01025689,3167
E01025690,4165
E01025692,2150
E01025693,2347
E01025695,1436
E01025696,1369
E01025697,1301
E01025698,1473
E01025699,1789
E01025700,2349
E01025701,1730
E01025702,1239
E01025703,2306
E01025704,1699
E01025705,1665
E01025706,1822
E01025707,1739
E01025708,1264
E01025709,2191
E01025710,1217
E01025711,1483
E01025712,1486
E01025713,1503
E01025715,1625
E01025716,1610
E01025718,1656
E01025719,1651
E01025720,2484
E01025721,2036
E01025722,1065
E01025723,2533
E01025724,1767
E01025725,1276
E01025726,1893
E01025727,1568
E01025728,2176
E01025729,1511
E01025730,3394
E01025731,1854
E01025732,2195
E01025733,1788
E01025734,1697
E01025735,1825
E01025736,1415
E01025737,3036
E01025738,1519
E01025739,2371
E01025740,1578
E01025741,1410
E01025742,1590
E01025743,2453
E01025744,2968
E01025745,1389
E01025746,2313
E01025747,1821
E01025748,2098
E01025749,2561
E01025750,1946
E01025751,2463
E01025752,2966
E01025753,1645
E01025754,1169
E01025755,1423
E01025756,1892
E01025757,1257
E01025758,1659
E01025759,1381
E01025760,1291
E01025761,1956
E01025762,1561
E01025763,1884
E01025764,1435
E01025765,1504
E01025766,2090
E01025767,1557
E01025768,1527
E01025769,1558
E01033386,2059
E01034002,1736
E01034003,1729
E01034004,1836
E01034005,1487
E01034006,2756
E01034007,1829
E01025770,1838
E01025772,2276
E01025773,1550
E01025774,2014
E01025775,2312
E01025776,2023
E01025777,2385
E01025778,2172
E01025779,1556
E01025780,1725
E01025781,1739
E01025782,1356
E01025783,2652
E01025784,1464
E01025786,2309
E01025787,1630
E01025788,1610
E01025789,2789
E01025790,2875
E01025791,3050
E01025792,2178
E01025794,2179
E01025795,2059
E01025796,2003
E01025797,2268
E01025798,2611
E01025799,2284
E01025800,1456
E01025801,1267
E01025802,1324
E01025803,1841
E01025804,2046
E01025806,1543
E01025807,1461
E01025808,3273
E01025809,2492
E01025810,2338
E01025812,1746
E01025813,2621
E01025814,1758
E01025815,2312
E01025816,2719
E01035084,1738
E01035085,1949
E01035086,1849
E01035087,1585
E01035088,2112
E01035089,1407
E01035090,1665
E01035091,1552
E01035092,1943
E01035093,1809
E01025817,2266
E01025818,1610
E01025819,1868
E01025820,1569
E01025821,1689
E01025822,1483
E01025823,1620
E01025824,1575
E01025825,1383
E01025826,1434
E01025827,1418
E01025828,1550
E01025829,1604
E01025830,1588
E01025831,1228
E01025832,1942
E01025833,2110
E01025834,1556
E01025835,2676
E01025836,1178
E01025837,2281
E01025838,1586
E01025839,1706
E01025840,1681
E01025841,1891
E01025842,2011
E01025843,2218
E01025844,1592
E01025845,1483
E01025846,2125
E01025847,1676
E01025848,1578
E01025849,2315
E01025850,1479
E01025851,1375
E01025852,2035
E01025854,2126
E01025855,1367
E01025856,1238
E01025857,1373
E01025858,2236
E01025859,1573
E01025860,1360
E01025861,1805
E01025862,1986
E01025863,1724
E01025864,2346
E01025865,1729
E01025866,1821
E01025867,1390
E01025868,1475
E01025869,1374
E01025870,1773
E01025871,1548
E01025872,1474
E01025873,1539
E01025874,2101
E01025875,2031
E01025876,2233
E01025877,1717
E01025879,1633
E01025880,1706
E01025881,1362
E01025882,1750
E01035094,1328
E01035095,1665
E01035096,1916
E01035097,1604
E01025883,1989
E01025884,1902
E01025885,2247
E01025886,1737
E01025887,1896
E01025888,2060
E01025889,1716
E01025890,1341
E01025891,1219
E01025892,1636
E01025893,1938
E01025894,1778
E01025895,1644
E01025896,2105
E01025897,2299
E01025898,1380
E01025899,1255
E01025900,1528
E01025901,2135
E01025902,1805
E01025903,1706
E01025904,2472
E01025905,1621
E01025906,1603
E01025907,1845
E01025908,1839
E01025909,2042
E01025910,1815
E01025911,1859
E01025912,1640
E01025913,2610
E01025914,1266
E01025915,1165
E01025916,2199
E01025918,1748
E01025919,1506
E01025920,2034
E01025921,2102
E01025923,1457
E01025924,1208
E01025926,3010
E01025927,2046
E01025928,1439
E01025929,1886
E01025930,1862
E01025931,1967
E01025932,1535
E01025933,1603
E01025934,2091
E01025935,1156
E01025936,1239
E01025937,3937
E01025938,1341
E01025939,2448
E01025940,2064
E01025941,2187
E01025942,2921
E01025943,1809
E01025944,1767
E01025945,1954
E01025946,2394
E01025947,2114
E01025948,1803
E01025949,1613
E01025950,2297
E01025951,2052
E01025952,1789
E01025953,1424
E01025954,1602
E01025955,2059
E01025956,1304
E01025957,2206
E01025958,2259
E01025959,2938
E01025960,1488
E01025961,1493
E01025962,1742
E01025963,1742
E01025964,1609
E01025965,1268
E01025966,1502
E01025967,1588
E01025968,1849
E01025969,1661
E01033102,1659
E01033103,2250
E01035098,1104
E01035099,1406
E01035100,2148
E01035101,1961
E01025970,2119
E01025971,1242
E01025972,1289
E01025973,2996
E01025974,2139
E01025975,1545
E01025976,1323
E01025977,1630
E01025978,1727
E01025979,1479
E01025980,1397
E01025981,1856
E01025982,1953
E01025983,1367
E01025984,1412
E01025985,1303
E01025986,1577
E01025987,1961
E01025988,1990
E01025989,1795
E01025990,1315
E01025991,1514
E01025992,1840
E01025993,1432
E01025994,1866
E01025995,1618
E01025997,1597
E01025998,3309
E01025999,1502
E01026000,1196
E01026001,1353
E01026003,1701
E01026004,1939
E01026005,1756
E01032600,2093
E01032601,1564
E01026007,1137
E01026008,1461
E01026009,1255
E01026010,1924
E01026012,1121
E01026013,1609
E01026014,1877
E01026015,1861
E01026016,2417
E01026017,1602
E01026018,1687
E01026019,2709
E01026020,3124
E01026021,1750
E01026022,2284
E01026023,1686
E01026024,2267
E01026025,2351
E01026026,2311
E01026027,1818
E01026028,1763
E01026030,2559
E01026031,1661
E01026032,2073
E01026033,2446
E01026034,1758
E01026035,2514
E01026036,1686
E01026037,1555
E01026038,1458
E01026039,1197
E01026040,1837
E01026041,1368
E01034679,1384
E01034680,1558
E01034681,1392
E01034682,1564
E01034683,1456
E01034684,1600
E01026042,1782
E01026043,1967
E01026044,1346
E01026045,1817
E01026046,1571
E01026047,1266
E01026048,1671
E01026049,1488
E01026050,1554
E01026051,1515
E01026052,2702
E01026053,2032
E01026054,1519
E01026055,1164
E01026056,1333
E01026057,1996
E01026058,2413
E01026059,1131
E01026060,1284
E01026061,1167
E01026062,1122
E01026063,1549
E01026064,1623
E01026065,2089
E01026066,2356
E01026067,1894
E01026068,2111
E01026069,2281
E01026070,2314
E01026071,2089
E01026072,2394
E01026073,1900
E01026074,2153
E01026075,2197
E01026076,2285
E01026077,1825
E01026078,1121
E01026079,1947
E01026080,2024
E01026081,2286
E01026082,2359
E01026083,1727
E01026084,1618
E01026087,1631
E01026088,1392
E01026089,1977
E01026090,1381
E01026091,1395
E01026092,1397
E01026093,1806
E01026094,2490
E01026095,1406
E01026096,1469
E01026097,1497
E01026098,2100
E01026099,1995
E01026100,1859
E01026101,1375
E01026102,2365
E01026103,1986
E01026104,2072
E01026105,2221
E01026106,1418
E01026107,1362
E01026108,2556
E01026109,1993
E01026110,1483
E01026111,1528
E01026112,1284
E01026113,1986
E01026114,1735
E01026115,1699
E01026116,1661
E01026117,1927
E01026118,1873
E01026119,1100
E01026120,1458
E01026121,2705
E01032986,1162
E01032987,1426
E01034685,1238
E01034686,1793
E01026122,2188
E01026123,2701
E01026124,1994
E01026125,1343
E01026126,2100
E01026127,1392
E01026129,1722
E01026130,1453
E01026131,1365
E01026132,4192
E01026134,2030
E01026135,1767
E01026136,1815
E01026137,1129
E01026138,1387
E01026139,1318
E01026140,1315
E01026141,1483
E01026142,1233
E01026144,2159
E01026145,1594
E01026146,1878
E01026147,2532
E01026148,1891
E01026149,1674
E01026150,1803
E01026151,2147
E01026152,1640
E01026153,2611
E01026154,1383
E01026155,1766
E01026156,1317
E01026157,1484
E01026158,1401
E01026159,1441
E01026160,1369
E01026161,1384
E01026162,1484
E01026163,1341
E01026164,1599
E01026165,1806
E01026166,1461
E01026167,1896
E01026168,1742
E01026169,1764
E01026170,1604
E01026171,1522
E01026172,1649
E01026173,1558
E01026174,1588
E01026175,1952
E01026176,2157
E01026177,2539
E01026178,2201
E01034687,1141
E01034688,1786
E01034689,1219
E01034690,1566
E01034691,2606
E01034692,1532
E01026179,1254
E01026180,1495
E01026182,1473
E01026183,2887
E01026184,2361
E01026185,2544
E01026186,1692
E01026187,1909
E01026188,2214
E01026189,1769
E01026190,2184
E01026191,1878
E01026192,1224
E01026193,1873
E01026194,2324
E01026195,1910
E01026196,1480
E01026197,1468
E01026198,1822
E01026199,2715
E01026200,1833
E01026201,2118
E01026202,2012
E01026203,2274
E01026204,1575
E01026205,1698
E01026206,1832
E01026207,1255
E01026208,1628
E01026209,2073
E01026210,2493
E01026211,2016
E01026212,1594
E01026213,1679
E01026214,1095
E01026215,1026
E01026218,1171
E01026219,1146
E01026220,2225
E01026221,2489
E01026222,1804
E01026223,2080
E01026224,1842
E01026225,1761
E01026226,1848
E01026227,1610
E01026228,1730
E01026229,1897
E01026230,2103
E01026231,3294
E01026232,2164
E01026233,1663
E01026235,1646
E01026236,1134
E01026237,1119
E01026238,1631
E01032988,1939
E01032989,2130
E01032991,2304
E01032992,1452
E01032993,2499
E01032994,1536
E01034693,2057
E01034694,1982
E01034695,2015
E01034696,1520
E01026239,2138
E01026240,3492
E01026241,2059
E01026242,1973
E01026243,1404
E01026244,1397
E01026245,2630
E01026246,2324
E01026247,2005
E01026248,2393
E01026249,2332
E01026250,2203
E01026251,1947
E01026252,1846
E01026253,2053
E01026254,1818
E01026255,2070
E01026256,1634
E01026257,2259
E01026258,2658
E01026259,1742
E01026260,2030
E01026262,1466
E01026263,2626
E01026264,1631
E01026265,1514
E01026266,2348
E01026268,2077
E01026269,2140
E01026270,1983
E01026271,1785
E01026272,1424
E01026273,1792
E01026275,2687
E01026276,2421
E01026277,1669
E01026278,1459
E01026279,1375
E01026280,2826
E01026281,1544
E01026282,2031
E01026283,1792
E01026284,2414
E01026285,1449
E01026286,1259
E01032995,1524
E01032996,1443
E01034697,1562
E01034698,1789
E01034699,1495
E01034700,1366
E01026287,1289
E01026288,1625
E01026289,2309
E01026290,2177
E01026291,2539
E01026292,1381
E01026293,2053
E01026294,1551
E01026296,1431
E01026297,1513
E01026298,2315
E01026299,1669
E01026300,1392
E01026302,1057
E01026303,1260
E01026304,1480
E01026305,1634
E01026306,1963
E01026307,1307
E01026308,1667
E01026309,1654
E01026310,1143
E01026311,1617
E01026312,1274
E01026313,1485
E01026314,1385
E01026315,2207
E01026316,2559
E01026317,2478
E01026318,2266
E01026319,2675
E01026321,1443
E01026322,1182
E01026323,2068
E01026324,2010
E01026325,1636
E01026326,1521
E01026327,1457
E01026328,1550
E01026329,1832
E01026330,2137
E01026331,2454
E01026332,2199
E01026333,2556
E01026334,1517
E01026335,1515
E01026336,1991
E01026337,2284
E01026338,1271
E01026339,1278
E01026340,2305
E01026341,1581
E01026342,1362
E01026343,1898
E01026344,1486
E01026345,1750
E01026346,1164
E01026347,1489
E01026348,1248
E01026349,1485
E01026350,2078
E01026351,1477
E01026352,1295
E01026353,1664
E01026354,1135
E01026355,2588
E01026356,1432
E01026357,1347
E01026358,1382
E01026359,2612
E01026360,2151
E01026361,2652
E01026362,1721
E01026363,1968
E01026364,1853
E01026365,2291
E01032997,1449
E01032998,1886
E01032999,1277
E01034701,1743
E01034702,1614
E01034703,1429
E01034704,2407
E01034705,1676
E01026366,2524
E01026367,1674
E01026368,2082
E01026369,1354
E01026370,2657
E01026371,1257
E01026372,2938
E01026373,2278
E01026374,1678
E01026375,2029
E01026376,1634
E01026377,2221
E01026378,1822
E01026379,1903
E01026380,2719
E01026381,1704
E01026382,2034
E01026383,1472
E01026384,2257
E01026385,1088
E01026386,1204
E01026387,2721
E01026388,2262
E01026389,1742
E01026390,1942
E01026391,2056
E01026392,3162
E01026393,1529
E01026394,2979
E01026395,1489
E01026396,1245
E01026398,1551
E01026399,1599
E01026400,1530
E01026401,1609
E01026402,1841
E01026403,1382
E01026404,2614
E01026405,1671
E01026406,1252
E01026407,1370
E01026408,1384
E01026409,1339
E01026410,1602
E01026411,2435
E01026412,2250
E01026413,2080
E01026414,1919
E01026415,1149
E01026416,1325
E01032683,2282
E01034706,2044
E01034707,1324
E01026419,1288
E01026420,1504
E01026421,1822
E01026423,1883
E01026424,2159
E01026425,2068
E01026426,2634
E01026427,2643
E01026428,2647
E01026429,1451
E01026430,2524
E01026431,1182
E01026432,1437
E01026433,1410
E01026434,1982
E01026435,2248
E01026436,2582
E01026437,1250
E01026438,1041
E01026439,2013
E01026440,1164
E01026441,1623
E01026442,2160
E01026443,2236
E01026444,2067
E01026445,2553
E01026446,2312
E01026447,1788
E01026448,2494
E01026449,1921
E01026450,1885
